class_title,class_sku,class_url,class_image
"Night Photography - Shooting Street Scenes After Sunset",292311719,https://www.skillshare.com/classes/holberton-image-search/292311719,https://static.skillshare.com/uploads/video/thumbnails/d75ca36154036c8a9ff8bafded4f90cb/448-252
"Photoshop CC 2020 Productivity Techniques",144789829,https://www.skillshare.com/classes/holberton-image-search/144789829,https://static.skillshare.com/uploads/video/thumbnails/a4c22b0494dc3f2b7a760a71e721a325/448-252
"Modern Journaling: Integrating Mindful Journaling and Productive Planning",1537238177,https://www.skillshare.com/classes/holberton-image-search/1537238177,https://static.skillshare.com/uploads/video/thumbnails/088b58f30cd5bfa7a373374ba510b22a/448-252
"Digital Illustration: Using Adobe Fresco’s Live Brushes to Create Beautiful Traditional Art",938443238,https://www.skillshare.com/classes/holberton-image-search/938443238,https://static.skillshare.com/uploads/video/thumbnails/93fca46659b6c55f742f0f97411cc6d0/448-252
"Creative Transformation: 9 Exercises to Draw, Write, and Discover Your Future",543636929,https://www.skillshare.com/classes/holberton-image-search/543636929,https://static.skillshare.com/uploads/video/thumbnails/be7888052b4869c2615cc91e421709c3/448-252
"Blog with love and rank high in Google",121315983,https://www.skillshare.com/classes/holberton-image-search/121315983,https://static.skillshare.com/uploads/video/thumbnails/a64a2b95a55c1ba5a61c9ef14031d15a/448-252
"From Paper Cut-Outs to Digital Collage: Finding Inspiration in Shapes and Colors",2069703430,https://www.skillshare.com/classes/holberton-image-search/2069703430,https://static.skillshare.com/uploads/video/thumbnails/6eacd4213d8ae04ca83099ba91f0934b/448-252
"Learn to Paint Winter Wreaths in Watercolor",791155630,https://www.skillshare.com/classes/holberton-image-search/791155630,https://static.skillshare.com/uploads/video/thumbnails/12c9237002267eab2d8b2463f7a41bca/448-252
"Photo Editing for Bright and Bold Product Photography",1070487795,https://www.skillshare.com/classes/holberton-image-search/1070487795,https://static.skillshare.com/uploads/video/thumbnails/815e7f9bf36407a26166ff0126f6de8e/448-252
"Super Fast Motion Title Editing In Premiere Pro With Essential Graphics",1890152269,https://www.skillshare.com/classes/holberton-image-search/1890152269,https://static.skillshare.com/uploads/video/thumbnails/e5f7e4cc17632e5ca8cc0675824f58c6/448-252
"Design a Digital Planner with Vectors in Affinity Designer",1695544689,https://www.skillshare.com/classes/holberton-image-search/1695544689,https://static.skillshare.com/uploads/video/thumbnails/c214a19814c3220b633fe39f4dcb915f/448-252
"5 Fun & Easy Winter Watercolour Projects",2133957962,https://www.skillshare.com/classes/holberton-image-search/2133957962,https://static.skillshare.com/uploads/video/thumbnails/4147a4b41c35c292b9efb5bbcfd6cdb7/448-252
"12 Things I Wish I'd Known as a Beginner Artist",1602555159,https://www.skillshare.com/classes/holberton-image-search/1602555159,https://static.skillshare.com/uploads/video/thumbnails/018dd2dc7c8d9cc0e795d4533d13059a/448-252
"Illustrator Nuggets For Surface Designers",137528060,https://www.skillshare.com/classes/holberton-image-search/137528060,https://static.skillshare.com/uploads/video/thumbnails/b60b150a3517f83e401f4c341363a9b2/448-252
"Pattern Design: From Straight to Wonky Lines With Adobe Illustrator & Fresco",678427985,https://www.skillshare.com/classes/holberton-image-search/678427985,https://static.skillshare.com/uploads/video/thumbnails/86485f01c99da52dad1cc2b1d67f399f/448-252
"Winter Color Trends 2019/2020 - Learn to Mix Beautiful Color Schemes",21997211,https://www.skillshare.com/classes/holberton-image-search/21997211,https://static.skillshare.com/uploads/video/thumbnails/523ab9013d91738adc28fad3c556d890/448-252
"Sketchbook Illustration: Draw a Personal, Colorful Travel Map",40939085,https://www.skillshare.com/classes/holberton-image-search/40939085,https://static.skillshare.com/uploads/video/thumbnails/73f529491af3193b92671ce5d23a929f/448-252
"Create Mockups on your iPad® with Procreate®",881300559,https://www.skillshare.com/classes/holberton-image-search/881300559,https://static.skillshare.com/uploads/video/thumbnails/c4d3c2bea79d1b7610e4f80246972f1c/448-252
"Watercolor Holiday Florals",1531197349,https://www.skillshare.com/classes/holberton-image-search/1531197349,https://static.skillshare.com/uploads/video/thumbnails/7130c2c501c3ea5885ce2c0fa64feb96/448-252
"Everyday Flowers: Simple, Stunning Arrangements for Any Occasion",1849608686,https://www.skillshare.com/classes/holberton-image-search/1849608686,https://static.skillshare.com/uploads/video/thumbnails/b8cc6db66ef70f691ef4f60055bc5e04/448-252
"Paint a Map Keepsake with Watercolor",1398496160,https://www.skillshare.com/classes/holberton-image-search/1398496160,https://static.skillshare.com/uploads/video/thumbnails/184227178c04bc129a1e69165ef78444/448-252
"Circle Patterns - Step by step seamless repeat patterns - A Photoshop for Lunch™ class",844639370,https://www.skillshare.com/classes/holberton-image-search/844639370,https://static.skillshare.com/uploads/video/thumbnails/2c6cd04bc2ac5c2bd1fe64ebe9afbee2/448-252
"Powerful Portrait Photography: Capturing Personality",1160500136,https://www.skillshare.com/classes/holberton-image-search/1160500136,https://static.skillshare.com/uploads/video/thumbnails/eac23aeb61a074257614cff4d0764be0/448-252
"Everyday Minimalism: Find Calm & Creativity in Living Simply",882089400,https://www.skillshare.com/classes/holberton-image-search/882089400,https://static.skillshare.com/uploads/video/thumbnails/13eba6831c883c9cd2c437d45fba7278/448-252
"Flourish Confidently: Calligraphy Monograms",2123988965,https://www.skillshare.com/classes/holberton-image-search/2123988965,https://static.skillshare.com/uploads/video/thumbnails/df9cf3978812b70fe97a8a3d22d0b7c6/448-252
"Create a Sci-Fi Space Loop in Cinema 4D and After Effects",817335273,https://www.skillshare.com/classes/holberton-image-search/817335273,https://static.skillshare.com/uploads/video/thumbnails/93d88e87ba6f773a2efc246ec10aaec9/448-252
"Digital Illustration: Draw A Vertical Garden on iPad",518672332,https://www.skillshare.com/classes/holberton-image-search/518672332,https://static.skillshare.com/uploads/video/thumbnails/83a6b1df4ed0b3a310f84caccc230a23/448-252
"Interior Design Holiday Home",234563737,https://www.skillshare.com/classes/holberton-image-search/234563737,https://static.skillshare.com/uploads/video/thumbnails/61092dee2e716496818f083c613d4565/448-252
"Animated Lettering in After Effects",556892532,https://www.skillshare.com/classes/holberton-image-search/556892532,https://static.skillshare.com/uploads/video/thumbnails/0b4a00a53f828963f5892fc1a3e1c633/448-252
"Design Top-Selling Product Mockups with Your Art  ✶ BONUS: 10 Free Downloads ✶",471193608,https://www.skillshare.com/classes/holberton-image-search/471193608,https://static.skillshare.com/uploads/video/thumbnails/bfafd885ae57c120db490bd6733e323e/448-252
"Edit PERFECT Images Using Only Your Phone: The Only 3 Apps You'll Ever Need",1166271949,https://www.skillshare.com/classes/holberton-image-search/1166271949,https://static.skillshare.com/uploads/video/thumbnails/98f2a576bf90b18029394092623cddf1/448-252
"Watercolour Christmas Patterns: Master Your Brush Control",729504271,https://www.skillshare.com/classes/holberton-image-search/729504271,https://static.skillshare.com/uploads/video/thumbnails/40fac562998b5944fdb28d5ea49f1e7d/448-252
"Celebrate Autumn in Your Botanical Sketchbook",605717080,https://www.skillshare.com/classes/holberton-image-search/605717080,https://static.skillshare.com/uploads/video/thumbnails/036adf7c842466a9fa2699595171fcd1/448-252
"Photoshop Type Basics - Tips Tricks and Techniques - a Photoshop for Lunch™ class",2090235792,https://www.skillshare.com/classes/holberton-image-search/2090235792,https://static.skillshare.com/uploads/video/thumbnails/755b1f55c9dd6bc75953f38a75870ceb/448-252
"Easy Geometrics Using Procreate + Illustrator",841473854,https://www.skillshare.com/classes/holberton-image-search/841473854,https://static.skillshare.com/uploads/video/thumbnails/d83a31f2e68a86ef32a587d2bc4cc451/448-252
"Procreate Animation for Illustrators: Create Easy GIFs in Procreate 5",1924522318,https://www.skillshare.com/classes/holberton-image-search/1924522318,https://static.skillshare.com/uploads/video/thumbnails/bbbcee0a153834695a2ad9eff65d185c/448-252
"Paint with Me: Dramatic Portraits in Watercolor & Colored Pencil",1724830568,https://www.skillshare.com/classes/holberton-image-search/1724830568,https://static.skillshare.com/uploads/video/thumbnails/c029c8210d1eac4ca224f4c2cb11031d/448-252
"LOGO DESIGN - A journey through a logo design project",1529926415,https://www.skillshare.com/classes/holberton-image-search/1529926415,https://static.skillshare.com/uploads/video/thumbnails/e1a5d15426faf375f6a12b7eea12115e/448-252
"Let’s Play With Flowers: Illustration, Composition & Color Practice in Adobe Illustrator",1103308151,https://www.skillshare.com/classes/holberton-image-search/1103308151,https://static.skillshare.com/uploads/video/thumbnails/cad5afa62a8212bf5410e191c8951ca4/448-252
"Winter Illustrations in Procreate + 27 Brushes and Stamps",969473404,https://www.skillshare.com/classes/holberton-image-search/969473404,https://static.skillshare.com/uploads/video/thumbnails/18734c7de9131c2d0281fcd0598b4831/448-252
"Doodle Flower Design & Pattern in Illustrator - An Illustrator for Lunch™ Class",1764017970,https://www.skillshare.com/classes/holberton-image-search/1764017970,https://static.skillshare.com/uploads/video/thumbnails/ef5bc36ad9d282ae10411a619ee9d59d/448-252
"Mobile Editing for Instagram Photos",1179980082,https://www.skillshare.com/classes/holberton-image-search/1179980082,https://static.skillshare.com/uploads/video/thumbnails/e29b96ca3f480b6ffde328871f79bc9e/448-252
"Expressive Portraits: Find Your Style in Mixed Media & Adobe Fresco",506910824,https://www.skillshare.com/classes/holberton-image-search/506910824,https://static.skillshare.com/uploads/video/thumbnails/894b319501e1b3af340d536bdf19d0a2/448-252
"20 CSS Tricks You Probably Haven't Used Before",280958643,https://www.skillshare.com/classes/holberton-image-search/280958643,https://static.skillshare.com/uploads/video/thumbnails/20665ffbd783a3d836c9cebeef35e301/448-252
"Overcome Artist's Block in Art Challenges: Creatively Respond to Prompts",456368974,https://www.skillshare.com/classes/holberton-image-search/456368974,https://static.skillshare.com/uploads/video/thumbnails/e56472aa34e9275a86daecf2f7a67600/448-252
"Pattern Design Workflow: Sketch and Draw Motifs with Adobe Fresco",1934870016,https://www.skillshare.com/classes/holberton-image-search/1934870016,https://static.skillshare.com/uploads/video/thumbnails/c396aa7556ef877b8f04166cd0ab19ec/448-252
"Trade Show Success: How to Prepare, Exhibit & Follow Up",1062579915,https://www.skillshare.com/classes/holberton-image-search/1062579915,https://static.skillshare.com/uploads/video/thumbnails/1216eab5e64ee3052df51e6a6d958852/448-252
"Cultivating Long-Term Influence: From Personal Brand to Lifestyle Business",731120029,https://www.skillshare.com/classes/holberton-image-search/731120029,https://static.skillshare.com/uploads/video/thumbnails/6154687228001/448-252
"Personal Productivity: Five Exercises to Make Your Big Goal a Reality",1049918456,https://www.skillshare.com/classes/holberton-image-search/1049918456,https://static.skillshare.com/uploads/video/thumbnails/962cdbf225fe324a0e15eb81851ce708/448-252
"Video on a Budget: Prepare for Your Shoot Without Breaking the Bank",1949690965,https://www.skillshare.com/classes/holberton-image-search/1949690965,https://static.skillshare.com/uploads/video/thumbnails/3c06fd5751f8656a72062b82fce5b852/448-252
"Best of Both Worlds: Design a Mural through Digital & Analog Workflows",1750186223,https://www.skillshare.com/classes/holberton-image-search/1750186223,https://static.skillshare.com/uploads/video/thumbnails/b3c5bcd2e27d85f68f6c764d8c9448f9/448-252
"Shopify Theme Programming: Liquid, JSON and Javascript",60394778,https://www.skillshare.com/classes/holberton-image-search/60394778,https://static.skillshare.com/uploads/video/thumbnails/9a3df243e8649efff4618f123a400549/448-252
"3D Text Effect in Photoshop",224882401,https://www.skillshare.com/classes/holberton-image-search/224882401,https://static.skillshare.com/uploads/video/thumbnails/041e4b8f14f8a96f1da51fa6ce75ab75/448-252
"Cut Out Autumn Illustrations. Watercolor",588964656,https://www.skillshare.com/classes/holberton-image-search/588964656,https://static.skillshare.com/uploads/video/thumbnails/6d5188a83bab765dc5ca3b408a10694c/448-252
"Intro to Watercolor Lettering in Procreate",1335078809,https://www.skillshare.com/classes/holberton-image-search/1335078809,https://static.skillshare.com/uploads/video/thumbnails/d102f7379ce5b95d8cf0b3d4955a1980/448-252
"iPad Art: An Introduction to Vectornator - Create a Cactus Pattern",89634830,https://www.skillshare.com/classes/holberton-image-search/89634830,https://static.skillshare.com/uploads/video/thumbnails/24c701bfff39be0bccf5042c1d04c7ba/448-252
"Improve your Workflow with the iPad Pro: 4 Workflow Examples to Inspire Productivity!",1072554697,https://www.skillshare.com/classes/holberton-image-search/1072554697,https://static.skillshare.com/uploads/video/thumbnails/7481358175e3cb2694c59a021ad296b8/448-252
"Create a Storybook Illustration: An Introduction to Adobe Fresco",1028134147,https://www.skillshare.com/classes/holberton-image-search/1028134147,https://static.skillshare.com/uploads/video/thumbnails/2a072fdc1a1efccf846ccabbc77593f1/448-252
"Beginner’s Guide to Retouching Old Photographs in Adobe Photoshop",890163669,https://www.skillshare.com/classes/holberton-image-search/890163669,https://static.skillshare.com/uploads/video/thumbnails/93bf2e8f3f1c18423c2ce0ab84644b80/448-252
"Content Creation: 9 Ways to Photograph Cookies",327034437,https://www.skillshare.com/classes/holberton-image-search/327034437,https://static.skillshare.com/uploads/video/thumbnails/63ac1e5766895db21077da5617005bec/448-252
"Pattern Design on the iPad - Learn the Basics of  the iOrnament App",995737,https://www.skillshare.com/classes/holberton-image-search/995737,https://static.skillshare.com/uploads/video/thumbnails/378842d2c089c193a31f90cfdef6c634/448-252
"Watercolor Painting : Misty Mountains Landscape",1723559177,https://www.skillshare.com/classes/holberton-image-search/1723559177,https://static.skillshare.com/uploads/video/thumbnails/a807f872b4053a62dc6bace30e64ff58/448-252
